id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 12:00:00,2024-09-17 13:00:00,0.0,0.0,60.0,60.0,0,0,434.0,113.38,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 12:00:00,2024-09-17 13:00:00,0.0,0.0,60.0,60.0,0,0,1503.0,102.24,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 12:00:00,2024-09-17 13:00:00,0.0,0.0,60.0,60.0,0,0,1415.0,91.23,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 13:00:00,2024-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,534.0,114.21,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 13:00:00,2024-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,1552.0,101.99,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 13:00:00,2024-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,1432.0,91.06,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 14:00:00,2024-09-17 15:00:00,0.0,0.0,60.0,57.0,0,0,504.0,114.61,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 14:00:00,2024-09-17 15:00:00,0.0,0.0,60.0,60.0,0,0,1449.0,102.37,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 14:00:00,2024-09-17 15:00:00,0.0,0.0,60.0,60.0,0,0,1347.0,91.87,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 15:00:00,2024-09-17 16:00:00,0.0,0.0,60.0,59.0,0,0,806.0,115.6,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 15:00:00,2024-09-17 16:00:00,0.0,0.0,60.0,60.0,0,0,1622.0,102.93,-1.0,lane2,anyVehicle,,
